payment_id,user_id,payment_date,status
p-05871,u-3835,2024-02-03,ok
p-05872,u-3837,2024-01-21,ok
p-05873,u-3837,2024-02-15,ok
p-05874,u-3838,2024-01-10,ok
p-05875,u-3841,2024-01-25,ok
p-05876,u-3841,2024-01-29,ok
p-05877,u-3841,2024-01-22,ok
p-05878,u-3843,2024-02-13,ok
p-05879,u-3844,2024-02-06,ok
p-05880,u-3844,2024-01-29,ok
p-05881,u-3844,2024-02-20,failed
p-05882,u-3844,2023-12-18,ok
p-05883,u-3845,2024-03-01,ok
p-05884,u-3845,2024-01-21,failed
p-05885,u-3845,2024-01-13,ok
p-05886,u-3845,2023-12-04,ok
p-05887,u-3846,2023-12-07,ok
p-05888,u-3846,2024-02-29,ok
p-05889,u-3848,2024-01-03,ok
p-05890,u-3848,2023-12-19,ok
p-05891,u-3848,2023-12-21,ok
p-05892,u-3848,2023-12-20,ok
p-05893,u-3849,2024-01-16,ok
p-05894,u-3849,2024-02-25,ok
p-05895,u-3849,2024-01-21,ok
p-05896,u-3851,2024-02-08,ok
p-05897,u-3851,2024-01-26,ok
p-05898,u-3851,2024-02-16,ok
p-05899,u-3852,2024-02-25,ok
p-05900,u-3852,2023-12-29,ok
p-05901,u-3852,2024-02-09,ok
p-05902,u-3853,2024-02-20,ok
p-05903,u-3854,2023-12-29,failed
p-05904,u-3855,2024-02-29,ok
p-05905,u-3855,2024-01-18,ok
p-05906,u-3855,2023-12-21,ok
p-05907,u-3856,2024-03-01,ok
p-05908,u-3857,2024-01-14,ok
p-05909,u-3857,2024-02-15,ok
p-05910,u-3857,2024-02-18,ok
p-05911,u-3857,2024-02-01,ok
p-05912,u-3859,2024-01-20,ok
p-05913,u-3859,2024-02-18,ok
p-05914,u-3860,2024-02-19,ok
p-05915,u-3860,2024-02-03,ok
p-05916,u-3860,2024-01-18,failed
p-05917,u-3860,2023-12-30,ok
p-05918,u-3861,2024-02-28,ok
p-05919,u-3861,2023-12-18,ok
p-05920,u-3862,2024-01-30,ok
p-05921,u-3862,2023-12-11,ok
p-05922,u-3862,2024-01-31,failed
p-05923,u-3865,2023-12-10,ok
p-05924,u-3865,2024-01-16,ok
p-05925,u-3866,2024-01-08,ok
p-05926,u-3866,2023-12-14,ok
p-05927,u-3866,2024-02-10,ok
p-05928,u-3867,2023-12-08,ok
p-05929,u-3867,2023-12-17,ok
p-05930,u-3867,2023-12-24,ok
p-05931,u-3868,2024-01-26,ok
p-05932,u-3868,2023-12-08,ok
p-05933,u-3868,2024-02-12,ok
p-05934,u-3868,2024-03-01,ok
p-05935,u-3870,2023-12-05,ok
p-05936,u-3872,2024-02-10,ok
p-05937,u-3872,2024-02-04,ok
p-05938,u-3872,2024-03-01,failed
p-05939,u-3873,2024-01-26,ok
p-05940,u-3873,2024-01-26,ok
p-05941,u-3875,2024-01-28,ok
p-05942,u-3875,2024-02-18,ok
p-05943,u-3875,2023-12-31,ok
p-05944,u-3876,2024-01-05,ok
p-05945,u-3877,2024-02-12,ok
p-05946,u-3877,2024-01-09,ok
p-05947,u-3877,2024-02-09,ok
p-05948,u-3877,2024-01-19,ok
p-05949,u-3879,2023-12-12,ok
p-05950,u-3879,2023-12-10,ok
p-05951,u-3879,2024-01-24,ok
p-05952,u-3880,2024-02-03,ok
p-05953,u-3880,2023-12-26,ok
p-05954,u-3882,2024-01-11,failed
p-05955,u-3882,2024-01-30,failed
p-05956,u-3882,2024-02-09,ok
p-05957,u-3882,2024-01-24,ok
p-05958,u-3884,2024-02-11,ok
p-05959,u-3885,2023-12-08,ok
p-05960,u-3885,2024-01-24,ok
p-05961,u-3885,2024-01-30,ok
p-05962,u-3885,2024-02-03,ok
p-05963,u-3886,2023-12-27,ok
p-05964,u-3886,2023-12-20,ok
p-05965,u-3886,2023-12-21,ok
p-05966,u-3886,2023-12-31,ok
p-05967,u-3887,2024-02-02,ok
p-05968,u-3887,2024-02-20,ok
p-05969,u-3888,2023-12-21,ok
p-05970,u-3888,2023-12-23,failed
p-05971,u-3888,2023-12-27,failed
p-05972,u-3888,2024-01-19,ok
p-05973,u-3891,2024-02-18,ok
p-05974,u-3892,2024-01-23,ok
p-05975,u-3895,2024-01-16,failed
p-05976,u-3897,2024-02-29,ok
p-05977,u-3897,2024-01-08,ok
p-05978,u-3898,2023-12-09,failed
p-05979,u-3898,2024-02-26,ok
p-05980,u-3901,2024-02-21,failed
p-05981,u-3903,2024-02-18,ok
p-05982,u-3905,2024-02-15,ok
p-05983,u-3905,2023-12-04,ok
p-05984,u-3905,2024-02-07,failed
p-05985,u-3905,2024-02-06,ok
p-05986,u-3906,2024-02-23,failed
p-05987,u-3906,2024-02-22,ok
p-05988,u-3907,2023-12-30,ok
p-05989,u-3907,2024-02-20,ok
p-05990,u-3909,2023-12-11,ok
p-05991,u-3909,2024-02-25,failed
p-05992,u-3909,2024-01-04,ok
p-05993,u-3910,2023-12-11,failed
p-05994,u-3910,2024-01-13,ok
p-05995,u-3910,2023-12-19,ok
p-05996,u-3912,2024-01-24,ok
p-05997,u-3912,2024-02-23,ok
p-05998,u-3912,2024-01-17,ok
p-05999,u-3913,2023-12-22,ok
p-06000,u-3913,2024-01-18,failed
p-06001,u-3913,2024-02-21,ok
p-06002,u-3915,2024-02-15,ok
p-06003,u-3915,2023-12-18,ok
p-06004,u-3916,2024-01-31,ok
p-06005,u-3916,2023-12-11,ok
p-06006,u-3916,2023-12-09,ok
p-06007,u-3916,2024-01-16,ok
p-06008,u-3922,2024-02-29,ok
p-06009,u-3922,2024-02-18,ok
p-06010,u-3923,2024-01-05,ok
p-06011,u-3923,2023-12-16,ok
p-06012,u-3923,2023-12-16,ok
p-06013,u-3925,2023-12-27,ok
p-06014,u-3925,2024-01-01,ok
p-06015,u-3925,2024-01-25,ok
p-06016,u-3926,2024-02-13,ok
p-06017,u-3927,2024-01-24,failed
p-06018,u-3928,2023-12-30,ok
p-06019,u-3933,2024-01-20,ok
p-06020,u-3933,2024-01-10,ok
p-06021,u-3933,2024-01-22,ok
p-06022,u-3933,2024-02-28,ok
p-06023,u-3935,2024-01-16,ok
p-06024,u-3936,2024-01-31,ok
p-06025,u-3936,2024-01-14,failed
p-06026,u-3936,2024-02-15,failed
p-06027,u-3936,2023-12-06,ok
p-06028,u-3937,2024-01-04,ok
p-06029,u-3938,2024-02-13,ok
p-06030,u-3938,2024-02-06,ok
p-06031,u-3938,2023-12-22,failed
p-06032,u-3939,2023-12-26,ok
p-06033,u-3940,2024-02-12,ok
p-06034,u-3941,2023-12-15,ok
p-06035,u-3941,2024-02-24,ok
p-06036,u-3941,2023-12-21,ok
p-06037,u-3941,2023-12-15,ok
p-06038,u-3942,2023-12-25,ok
p-06039,u-3942,2024-01-28,ok
p-06040,u-3942,2024-02-12,ok
p-06041,u-3945,2024-01-08,ok
p-06042,u-3945,2024-02-19,ok
p-06043,u-3945,2023-12-19,ok
p-06044,u-3945,2024-02-21,ok
p-06045,u-3946,2024-02-17,ok
p-06046,u-3946,2023-12-30,ok
p-06047,u-3946,2023-12-12,ok
p-06048,u-3946,2024-01-04,ok
p-06049,u-3949,2024-01-03,ok
p-06050,u-3949,2024-02-07,ok
p-06051,u-3949,2024-01-20,failed
p-06052,u-3951,2023-12-24,ok
p-06053,u-3951,2024-02-18,ok
p-06054,u-3954,2024-01-04,ok
p-06055,u-3954,2023-12-11,ok
p-06056,u-3954,2024-01-21,ok
p-06057,u-3954,2023-12-04,ok
p-06058,u-3957,2024-02-12,ok
p-06059,u-3957,2024-02-18,ok
p-06060,u-3957,2024-02-16,ok
p-06061,u-3958,2024-01-30,ok
p-06062,u-3958,2024-02-21,ok
p-06063,u-3959,2024-01-30,ok
p-06064,u-3959,2024-01-28,ok
p-06065,u-3960,2024-02-15,failed
p-06066,u-3960,2024-01-31,ok
p-06067,u-3960,2024-01-17,failed
p-06068,u-3963,2023-12-04,ok
p-06069,u-3963,2024-01-01,ok
p-06070,u-3963,2024-02-12,failed
p-06071,u-3963,2024-02-12,failed
p-06072,u-3966,2023-12-18,ok
p-06073,u-3966,2024-02-24,ok
p-06074,u-3966,2024-01-10,ok
p-06075,u-3966,2023-12-15,ok
p-06076,u-3969,2024-03-01,ok
p-06077,u-3969,2023-12-31,ok
p-06078,u-3970,2024-02-23,ok
p-06079,u-3970,2024-01-30,ok
p-06080,u-3970,2024-01-03,ok
p-06081,u-3970,2024-02-27,ok
p-06082,u-3971,2023-12-29,ok
p-06083,u-3971,2024-02-01,ok
p-06084,u-3971,2023-12-14,ok
p-06085,u-3973,2024-01-03,ok
p-06086,u-3973,2023-12-30,ok
p-06087,u-3973,2023-12-12,ok
p-06088,u-3973,2024-01-29,ok
p-06089,u-3974,2024-02-17,ok
p-06090,u-3974,2024-01-01,ok
p-06091,u-3974,2024-01-24,ok
p-06092,u-3974,2024-01-17,ok
p-06093,u-3975,2024-01-15,failed
p-06094,u-3975,2023-12-20,ok
p-06095,u-3976,2024-01-12,ok
p-06096,u-3976,2023-12-07,ok
p-06097,u-3976,2024-03-02,ok
p-06098,u-3976,2024-01-30,ok
p-06099,u-3980,2024-01-12,ok
p-06100,u-3980,2023-12-17,failed
p-06101,u-3980,2024-02-21,ok
p-06102,u-3980,2023-12-04,ok
p-06103,u-3981,2023-12-28,ok
p-06104,u-3981,2024-02-25,ok
p-06105,u-3981,2024-03-01,ok
p-06106,u-3984,2024-02-02,failed
p-06107,u-3984,2024-01-06,ok
p-06108,u-3984,2024-02-12,ok
p-06109,u-3986,2023-12-27,ok
p-06110,u-3986,2024-02-13,ok
p-06111,u-3986,2024-03-02,ok
p-06112,u-3986,2024-01-18,ok
p-06113,u-3988,2024-02-20,ok
p-06114,u-3990,2024-01-01,ok
p-06115,u-3990,2024-01-06,failed
p-06116,u-3991,2024-01-14,ok
p-06117,u-3992,2024-02-08,ok
p-06118,u-3993,2024-02-29,failed
p-06119,u-3993,2024-01-15,ok
p-06120,u-3994,2024-02-16,failed
p-06121,u-3994,2024-01-17,failed
p-06122,u-3994,2023-12-09,failed
p-06123,u-3994,2024-01-20,ok
p-06124,u-3996,2023-12-25,ok
p-06125,u-3996,2023-12-30,failed
p-06126,u-3997,2024-02-28,ok
p-06127,u-3997,2024-02-24,failed
p-06128,u-3997,2024-01-06,failed
p-06129,u-3997,2024-01-14,ok
p-06130,u-3998,2023-12-30,ok
p-06131,u-3998,2023-12-16,ok
p-06132,u-3999,2024-01-11,ok
p-06133,u-3999,2023-12-14,ok
p-06134,u-3999,2023-12-12,failed
p-06135,u-4000,2024-01-06,ok
p-06136,u-4000,2024-01-17,ok
p-06137,u-4000,2023-12-13,ok
p-06138,u-4000,2024-02-17,ok
p-06139,u-4004,2024-02-10,ok
p-06140,u-4005,2023-12-19,ok
p-06141,u-4005,2023-12-27,ok
p-06142,u-4005,2024-02-28,ok
p-06143,u-4005,2023-12-16,ok
p-06144,u-4007,2023-12-10,failed
p-06145,u-4007,2024-01-16,failed
p-06146,u-4007,2024-02-02,ok
p-06147,u-4007,2024-03-02,ok
p-06148,u-4009,2024-02-08,ok
p-06149,u-4009,2024-01-17,ok
p-06150,u-4010,2024-02-17,ok
p-06151,u-4011,2024-02-24,ok
p-06152,u-4011,2024-02-04,ok
p-06153,u-4011,2023-12-04,ok
p-06154,u-4013,2023-12-15,failed
p-06155,u-4013,2023-12-11,ok
p-06156,u-4013,2024-02-10,failed
p-06157,u-4014,2024-02-22,ok
p-06158,u-4015,2024-01-04,ok
p-06159,u-4015,2024-02-24,ok
p-06160,u-4015,2024-02-19,ok
p-06161,u-4016,2024-03-01,ok
p-06162,u-4016,2023-12-08,ok
p-06163,u-4016,2024-02-10,failed
p-06164,u-4020,2024-02-03,ok
p-06165,u-4020,2023-12-26,ok
p-06166,u-4020,2024-02-27,failed
p-06167,u-4020,2024-02-20,ok
p-06168,u-4022,2024-01-07,failed
p-06169,u-4022,2024-01-31,ok
p-06170,u-4022,2023-12-12,failed
p-06171,u-4023,2024-01-19,ok
p-06172,u-4024,2024-02-27,ok
p-06173,u-4024,2024-02-26,ok
p-06174,u-4025,2024-01-10,ok
p-06175,u-4025,2024-01-07,ok
p-06176,u-4025,2024-02-02,ok
p-06177,u-4026,2024-02-22,failed
p-06178,u-4026,2023-12-26,ok
p-06179,u-4026,2024-02-01,ok
p-06180,u-4027,2023-12-28,ok
p-06181,u-4027,2024-01-18,ok
p-06182,u-4028,2024-02-14,failed
p-06183,u-4029,2024-01-26,ok
p-06184,u-4029,2023-12-15,ok
p-06185,u-4031,2023-12-22,ok
p-06186,u-4032,2023-12-30,ok
p-06187,u-4032,2024-01-31,ok
p-06188,u-4032,2024-01-15,ok
p-06189,u-4032,2024-02-09,ok
p-06190,u-4033,2024-02-21,ok
p-06191,u-4037,2024-01-23,ok
p-06192,u-4037,2024-01-17,ok
p-06193,u-4037,2024-01-20,ok
p-06194,u-4039,2024-01-06,ok
p-06195,u-4039,2024-01-21,ok
p-06196,u-4040,2023-12-10,ok
p-06197,u-4040,2023-12-07,failed
p-06198,u-4040,2024-01-12,ok
p-06199,u-4042,2024-01-02,ok
p-06200,u-4042,2024-01-01,ok
p-06201,u-4046,2023-12-20,ok
p-06202,u-4046,2024-02-11,ok
p-06203,u-4047,2024-01-02,ok
p-06204,u-4047,2024-02-09,failed
p-06205,u-4047,2024-02-10,ok
p-06206,u-4050,2024-02-20,failed
p-06207,u-4050,2023-12-09,ok
p-06208,u-4051,2024-02-29,ok
p-06209,u-4053,2024-02-13,ok
p-06210,u-4054,2024-01-12,ok
p-06211,u-4054,2024-01-14,failed
p-06212,u-4055,2024-02-11,ok
p-06213,u-4055,2023-12-04,failed
p-06214,u-4055,2024-02-21,failed
p-06215,u-4056,2023-12-29,ok
p-06216,u-4057,2024-01-16,ok
p-06217,u-4057,2024-01-21,ok
p-06218,u-4058,2024-01-19,ok
p-06219,u-4058,2024-01-19,ok
p-06220,u-4058,2024-01-20,ok
p-06221,u-4058,2024-01-29,ok
p-06222,u-4059,2024-02-13,ok
p-06223,u-4059,2023-12-07,ok
p-06224,u-4059,2024-01-10,ok
p-06225,u-4059,2024-02-04,ok
p-06226,u-4060,2024-01-08,ok
p-06227,u-4061,2024-01-24,ok
p-06228,u-4063,2024-01-01,ok
p-06229,u-4066,2024-01-23,ok
p-06230,u-4066,2024-02-11,ok
p-06231,u-4070,2024-01-24,failed
p-06232,u-4070,2024-02-29,failed
p-06233,u-4071,2024-02-12,ok
p-06234,u-4071,2023-12-28,ok
p-06235,u-4073,2023-12-18,ok
p-06236,u-4073,2023-12-12,ok
p-06237,u-4074,2023-12-19,failed
p-06238,u-4074,2023-12-30,ok
p-06239,u-4076,2024-02-27,ok
p-06240,u-4076,2024-01-06,failed
p-06241,u-4078,2024-01-20,ok
p-06242,u-4078,2024-02-26,failed
p-06243,u-4078,2024-02-27,ok
p-06244,u-4079,2023-12-26,ok
p-06245,u-4079,2024-01-12,failed
p-06246,u-4081,2023-12-22,ok
p-06247,u-4083,2024-02-23,ok
p-06248,u-4085,2024-01-21,failed
p-06249,u-4085,2024-02-05,ok
p-06250,u-4086,2024-01-30,ok
p-06251,u-4086,2023-12-29,failed
p-06252,u-4086,2023-12-17,ok
p-06253,u-4086,2024-01-18,failed
p-06254,u-4088,2024-01-30,ok
p-06255,u-4088,2024-01-03,ok
p-06256,u-4088,2024-01-07,ok
p-06257,u-4088,2024-01-13,failed
p-06258,u-4090,2024-01-22,ok
p-06259,u-4090,2024-02-13,ok
p-06260,u-4091,2024-02-25,failed
p-06261,u-4095,2024-01-09,failed
p-06262,u-4095,2023-12-23,ok
p-06263,u-4096,2024-01-14,ok
p-06264,u-4096,2024-02-21,failed
p-06265,u-4099,2024-01-05,ok
p-06266,u-4099,2024-02-24,ok
p-06267,u-4099,2024-02-09,ok
p-06268,u-4099,2023-12-26,failed
p-06269,u-4102,2024-01-21,ok
p-06270,u-4102,2024-01-02,ok
p-06271,u-4102,2024-02-23,ok
p-06272,u-4104,2023-12-06,ok
p-06273,u-4104,2023-12-12,ok
p-06274,u-4106,2024-01-23,ok
p-06275,u-4110,2024-01-11,ok
p-06276,u-4111,2024-03-02,ok
p-06277,u-4111,2024-01-13,ok
p-06278,u-4111,2023-12-15,ok
p-06279,u-4113,2024-01-09,ok
p-06280,u-4117,2024-01-01,ok
p-06281,u-4120,2024-01-05,ok
p-06282,u-4120,2023-12-06,ok
p-06283,u-4120,2024-02-25,ok
p-06284,u-4120,2023-12-13,ok
p-06285,u-4121,2024-01-19,ok
p-06286,u-4121,2024-02-22,ok
p-06287,u-4123,2023-12-09,ok
p-06288,u-4123,2024-01-31,ok
p-06289,u-4125,2023-12-06,ok
p-06290,u-4125,2024-02-12,ok
p-06291,u-4125,2024-02-16,ok
p-06292,u-4125,2024-02-27,ok
p-06293,u-4127,2024-01-01,ok
p-06294,u-4127,2024-01-16,ok
p-06295,u-4127,2024-01-05,ok
p-06296,u-4128,2024-02-02,ok
p-06297,u-4128,2023-12-10,failed
p-06298,u-4128,2023-12-10,ok
p-06299,u-4128,2024-02-14,ok
p-06300,u-4132,2023-12-17,failed
p-06301,u-4132,2024-01-03,ok
p-06302,u-4132,2024-01-22,ok
p-06303,u-4132,2023-12-06,ok
p-06304,u-4133,2024-01-21,ok
p-06305,u-4133,2024-02-10,failed
p-06306,u-4134,2024-02-14,ok
p-06307,u-4134,2023-12-14,ok
p-06308,u-4135,2023-12-20,ok
p-06309,u-4135,2024-01-28,ok
p-06310,u-4135,2023-12-08,ok
p-06311,u-4135,2024-01-19,ok
p-06312,u-4136,2024-02-15,ok
p-06313,u-4136,2023-12-11,failed
p-06314,u-4136,2023-12-16,ok
p-06315,u-4137,2023-12-20,ok
p-06316,u-4137,2023-12-08,ok
p-06317,u-4138,2023-12-17,ok
p-06318,u-4138,2024-02-25,ok
p-06319,u-4138,2024-02-02,ok
p-06320,u-4138,2024-01-23,ok
p-06321,u-4140,2024-02-26,ok
p-06322,u-4140,2024-01-13,failed
p-06323,u-4140,2024-02-22,ok
p-06324,u-4140,2024-01-22,ok
p-06325,u-4145,2024-01-14,ok
p-06326,u-4145,2024-01-24,failed
p-06327,u-4145,2024-01-13,ok
p-06328,u-4148,2024-01-06,failed
p-06329,u-4148,2024-02-26,failed
p-06330,u-4148,2024-01-13,ok
p-06331,u-4149,2024-02-20,ok
p-06332,u-4149,2024-01-10,ok
p-06333,u-4153,2024-01-11,ok
p-06334,u-4153,2024-02-22,ok
p-06335,u-4153,2024-01-15,ok
p-06336,u-4155,2024-02-08,failed
p-06337,u-4157,2024-01-31,ok
p-06338,u-4157,2024-01-16,ok
p-06339,u-4157,2024-01-06,ok
p-06340,u-4157,2024-02-13,ok
p-06341,u-4159,2024-02-19,failed
p-06342,u-4159,2024-01-11,ok
p-06343,u-4159,2024-03-01,ok
p-06344,u-4159,2023-12-21,failed
p-06345,u-4162,2023-12-24,ok
p-06346,u-4162,2024-02-16,ok
p-06347,u-4162,2023-12-31,ok
p-06348,u-4163,2024-02-11,ok
p-06349,u-4163,2024-01-17,ok
p-06350,u-4163,2024-01-17,failed
p-06351,u-4165,2024-02-26,ok
p-06352,u-4167,2024-01-24,failed
p-06353,u-4167,2024-02-06,ok
p-06354,u-4167,2023-12-23,failed
p-06355,u-4167,2023-12-20,failed
p-06356,u-4168,2023-12-29,ok
p-06357,u-4168,2023-12-27,ok
p-06358,u-4172,2024-01-22,ok
p-06359,u-4172,2024-01-24,failed
p-06360,u-4175,2023-12-31,ok
p-06361,u-4175,2024-02-23,ok
p-06362,u-4175,2024-01-24,failed
p-06363,u-4178,2024-02-23,ok
p-06364,u-4180,2024-01-20,ok
p-06365,u-4181,2024-01-22,ok
p-06366,u-4181,2023-12-22,ok
p-06367,u-4181,2024-02-26,ok
p-06368,u-4183,2024-01-08,ok
p-06369,u-4183,2023-12-11,ok
p-06370,u-4183,2024-01-12,ok
p-06371,u-4185,2024-02-27,ok
p-06372,u-4185,2023-12-29,ok
p-06373,u-4185,2024-02-11,ok
p-06374,u-4186,2024-02-17,ok
p-06375,u-4187,2023-12-26,ok
p-06376,u-4187,2023-12-17,failed
p-06377,u-4188,2024-01-12,ok
p-06378,u-4188,2024-01-06,ok
p-06379,u-4189,2024-01-27,failed
p-06380,u-4189,2024-02-18,ok
p-06381,u-4189,2024-01-04,ok
p-06382,u-4191,2024-02-03,ok
p-06383,u-4193,2024-02-14,ok
p-06384,u-4193,2024-01-09,ok
p-06385,u-4193,2024-02-13,ok
p-06386,u-4193,2024-01-10,ok
p-06387,u-4194,2024-01-15,ok
p-06388,u-4194,2024-01-14,failed
p-06389,u-4194,2023-12-20,ok
p-06390,u-4197,2024-02-01,ok
p-06391,u-4197,2024-01-11,ok
p-06392,u-4198,2023-12-17,ok
p-06393,u-4198,2023-12-19,ok
p-06394,u-4198,2024-02-22,ok
p-06395,u-4198,2023-12-14,ok
p-06396,u-4199,2023-12-07,failed
p-06397,u-4199,2024-03-01,ok
p-06398,u-4199,2023-12-11,ok
p-06399,u-4199,2023-12-20,ok
p-06400,u-4201,2024-02-24,failed
p-06401,u-4203,2023-12-29,ok
p-06402,u-4205,2024-02-16,ok
p-06403,u-4205,2024-01-01,ok
p-06404,u-4206,2023-12-04,ok
p-06405,u-4206,2024-01-07,ok
p-06406,u-4208,2024-01-16,ok
p-06407,u-4214,2024-02-04,failed
p-06408,u-4214,2023-12-06,ok
p-06409,u-4215,2024-01-10,ok
p-06410,u-4215,2024-01-17,ok
p-06411,u-4215,2024-02-10,ok
p-06412,u-4216,2024-01-15,ok
p-06413,u-4216,2024-02-14,failed
p-06414,u-4217,2023-12-24,ok
p-06415,u-4217,2024-01-19,ok
p-06416,u-4217,2024-02-02,failed
p-06417,u-4218,2024-01-30,ok
p-06418,u-4218,2024-01-11,failed
p-06419,u-4220,2024-02-03,failed
p-06420,u-4220,2024-01-11,ok
p-06421,u-4220,2023-12-19,ok
p-06422,u-4220,2023-12-20,failed
p-06423,u-4221,2024-01-04,failed
p-06424,u-4221,2023-12-20,ok
p-06425,u-4221,2024-01-06,ok
p-06426,u-4224,2024-01-23,failed
p-06427,u-4224,2024-01-16,ok
p-06428,u-4224,2024-02-16,ok
p-06429,u-4224,2024-02-21,ok
p-06430,u-4225,2024-02-22,ok
p-06431,u-4225,2024-02-09,ok
p-06432,u-4226,2024-01-08,ok
p-06433,u-4226,2024-02-20,ok
p-06434,u-4226,2024-02-08,ok
p-06435,u-4227,2024-01-15,ok
p-06436,u-4227,2024-01-21,ok
p-06437,u-4229,2023-12-26,ok
p-06438,u-4229,2023-12-06,ok
p-06439,u-4230,2024-01-08,ok
p-06440,u-4230,2024-01-07,ok
p-06441,u-4230,2024-01-23,ok
p-06442,u-4230,2024-01-09,ok
p-06443,u-4234,2024-02-23,ok
p-06444,u-4234,2023-12-04,ok
p-06445,u-4234,2024-02-25,ok
p-06446,u-4234,2024-02-03,ok
p-06447,u-4235,2024-01-05,ok
p-06448,u-4235,2024-02-07,ok
p-06449,u-4235,2023-12-17,ok
p-06450,u-4235,2024-01-11,ok
p-06451,u-4236,2024-01-25,failed
p-06452,u-4236,2024-02-19,ok
p-06453,u-4236,2024-01-24,ok
p-06454,u-4236,2023-12-15,ok
p-06455,u-4238,2024-02-29,ok
p-06456,u-4238,2024-02-04,ok
p-06457,u-4240,2024-01-11,ok
p-06458,u-4240,2024-02-22,ok
p-06459,u-4241,2024-03-02,ok
p-06460,u-4241,2024-01-13,ok
p-06461,u-4241,2023-12-17,ok
p-06462,u-4242,2024-03-02,failed
p-06463,u-4246,2024-02-27,ok
p-06464,u-4246,2024-01-05,ok
p-06465,u-4246,2024-02-09,ok
p-06466,u-4246,2024-01-30,ok
p-06467,u-4248,2024-02-26,ok
p-06468,u-4248,2024-02-27,failed
p-06469,u-4248,2023-12-20,ok
p-06470,u-4248,2024-02-14,ok
p-06471,u-4250,2024-02-03,failed
p-06472,u-4253,2024-02-04,ok
p-06473,u-4253,2023-12-25,ok
p-06474,u-4253,2024-02-20,ok
p-06475,u-4253,2024-02-06,ok
p-06476,u-4255,2024-01-27,ok
p-06477,u-4255,2024-02-04,ok
p-06478,u-4255,2024-01-23,ok
p-06479,u-4255,2024-03-01,ok
p-06480,u-4256,2024-01-28,ok
p-06481,u-4256,2023-12-13,ok
p-06482,u-4256,2023-12-26,ok
p-06483,u-4258,2024-01-03,ok
p-06484,u-4259,2024-02-16,ok
p-06485,u-4265,2024-02-19,ok
p-06486,u-4267,2024-01-02,ok
p-06487,u-4267,2024-01-30,ok
p-06488,u-4267,2023-12-13,ok
p-06489,u-4267,2023-12-07,ok
p-06490,u-4268,2024-02-22,failed
p-06491,u-4268,2024-01-16,ok
p-06492,u-4270,2024-01-21,ok
p-06493,u-4270,2024-02-18,failed
p-06494,u-4270,2023-12-30,ok
p-06495,u-4270,2023-12-05,ok
p-06496,u-4273,2024-02-02,ok
p-06497,u-4274,2024-01-02,ok
p-06498,u-4274,2024-02-26,ok
p-06499,u-4274,2024-02-19,failed
p-06500,u-4274,2024-01-24,failed
p-06501,u-4276,2024-01-12,ok
p-06502,u-4276,2024-01-15,ok
p-06503,u-4277,2023-12-14,ok
p-06504,u-4278,2024-02-22,ok
p-06505,u-4278,2024-01-03,failed
p-06506,u-4278,2024-01-28,ok
p-06507,u-4278,2024-01-22,failed
p-06508,u-4279,2024-02-28,ok
p-06509,u-4279,2024-01-07,ok
p-06510,u-4280,2024-02-10,ok
p-06511,u-4281,2023-12-05,ok
p-06512,u-4282,2024-01-25,ok
p-06513,u-4283,2024-02-27,ok
p-06514,u-4284,2024-02-13,failed
p-06515,u-4284,2024-02-23,ok
p-06516,u-4284,2023-12-31,failed
p-06517,u-4290,2023-12-07,ok
p-06518,u-4291,2023-12-26,ok
p-06519,u-4291,2023-12-22,ok
p-06520,u-4294,2024-01-02,failed
p-06521,u-4294,2024-01-21,ok
p-06522,u-4294,2023-12-13,ok
p-06523,u-4294,2023-12-09,ok
p-06524,u-4295,2024-02-03,ok
p-06525,u-4295,2024-01-29,ok
p-06526,u-4296,2024-02-18,ok
p-06527,u-4296,2024-02-08,ok
p-06528,u-4296,2024-01-08,ok
p-06529,u-4296,2023-12-14,ok
p-06530,u-4297,2023-12-28,ok
p-06531,u-4298,2024-01-06,ok
p-06532,u-4298,2023-12-16,failed
p-06533,u-4298,2024-01-24,ok
p-06534,u-4298,2024-02-01,ok
p-06535,u-4301,2024-01-22,ok
p-06536,u-4301,2023-12-23,failed
p-06537,u-4301,2024-02-11,ok
p-06538,u-4305,2023-12-06,ok
p-06539,u-4305,2023-12-29,ok
p-06540,u-4305,2023-12-31,ok
p-06541,u-4306,2023-12-25,ok
p-06542,u-4307,2024-02-08,ok
p-06543,u-4307,2024-02-17,ok
p-06544,u-4307,2024-01-13,ok
p-06545,u-4308,2024-01-20,ok
p-06546,u-4308,2024-01-31,ok
p-06547,u-4308,2024-02-08,ok
p-06548,u-4308,2024-02-23,ok
p-06549,u-4310,2024-01-22,ok
p-06550,u-4310,2024-02-06,ok
p-06551,u-4310,2024-01-21,ok
p-06552,u-4311,2024-01-27,ok
p-06553,u-4311,2024-01-04,ok
p-06554,u-4313,2023-12-20,ok
p-06555,u-4313,2024-01-27,ok
p-06556,u-4315,2024-02-27,ok
p-06557,u-4315,2023-12-19,ok
p-06558,u-4315,2024-02-11,ok
p-06559,u-4318,2024-02-23,ok
p-06560,u-4318,2024-02-13,ok
p-06561,u-4318,2024-02-01,ok
p-06562,u-4319,2024-02-22,failed
p-06563,u-4319,2024-01-17,ok
p-06564,u-4319,2024-02-18,failed
p-06565,u-4319,2024-01-26,ok
p-06566,u-4321,2023-12-05,ok
p-06567,u-4321,2024-01-09,ok
p-06568,u-4322,2023-12-14,ok
p-06569,u-4322,2023-12-15,ok
